Year,Month,NDVI,Date;;;
2012,1,0.133840287,1/01/2012;;;
2012,2,0.133918262,1/02/2012;;;
2012,3,0.122711941,1/03/2012;;;
2012,4,0.131143267,1/04/2012;;;
2012,5,0.127572871,1/05/2012;;;
2012,6,0.111240184,1/06/2012;;;
2012,7,0.09391853,1/07/2012;;;
2012,8,0.089636858,1/08/2012;;;
2012,9,0.085592348,1/09/2012;;;
2012,10,0.086630041,1/10/2012;;;
2012,11,0.108317152,1/11/2012;;;
2012,12,0.130004264,1/12/2012;;;
2013,1,0.136230098,1/01/2013;;;
2013,2,0.142455933,1/02/2013;;;
2013,3,0.148681767,1/03/2013;;;
2013,4,0.154907602,1/04/2013;;;
2013,5,0.142766583,1/05/2013;;;
2013,6,0.130411202,1/06/2013;;;
2013,7,0.118144569,1/07/2013;;;
2013,8,0.09498218,1/08/2013;;;
2013,9,0.101920752,1/09/2013;;;
2013,10,0.122371416,1/10/2013;;;
2013,11,0.133156541,1/11/2013;;;
2013,12,0.143941666,1/12/2013;;;
2014,1,0.15472679,1/01/2014;;;
2014,2,0.07901151,1/02/2014;;;
2014,3,0.15293773,1/03/2014;;;
2014,4,0.1687766,1/04/2014;;;
2014,5,0.144311351,1/05/2014;;;
2014,6,0.138204525,1/06/2014;;;
2014,7,0.118361012,1/07/2014;;;
2014,8,0.107720219,1/08/2014;;;
2014,9,0.090862976,1/09/2014;;;
2014,10,0.103632203,1/10/2014;;;
2014,11,0.108643015,1/11/2014;;;
2014,12,0.131222645,1/12/2014;;;
2015,1,0.129199257,1/01/2015;;;
2015,2,0.14412848,1/02/2015;;;
2015,3,0.184729122,1/03/2015;;;
2015,4,0.149887575,1/04/2015;;;
2015,5,0.137614572,1/05/2015;;;
2015,6,0.127734224,1/06/2015;;;
2015,7,0.115310876,1/07/2015;;;
2015,8,0.110208948,1/08/2015;;;
2015,9,0.10510702,1/09/2015;;;
2015,10,0.099432614,1/10/2015;;;
2015,11,0.102370823,1/11/2015;;;
2015,12,0.130258635,1/12/2015;;;
2016,1,0.142140963,1/01/2016;;;
2016,2,0.143683578,1/02/2016;;;
2016,3,0.178602115,1/03/2016;;;
2016,4,0.146053064,1/04/2016;;;
2016,5,0.135385376,1/05/2016;;;
2016,6,0.121778403,1/06/2016;;;
2016,7,0.112741142,1/07/2016;;;
2016,8,0.101700548,1/08/2016;;;
2016,9,0.096273772,1/09/2016;;;
2016,10,0.110338664,1/10/2016;;;
2016,11,0.09297613,1/11/2016;;;
2016,12,0.09823456,1/12/2016;;;
2017,1,0.10349299,1/01/2017;;;
2017,2,0.115274688,1/02/2017;;;
2017,3,0.127056386,1/03/2017;;;
2017,4,0.138838085,1/04/2017;;;
2017,5,0.141142319,1/05/2017;;;
2017,6,0.134590419,1/06/2017;;;
2017,7,0.168907878,1/07/2017;;;
2017,8,0.250471484,1/08/2017;;;
2017,9,0.100143375,1/09/2017;;;
2017,10,0.110811346,1/10/2017;;;
2017,11,0.130251967,1/11/2017;;;
2017,12,0.149692589,1/12/2017;;;
2018,1,0.140775028,1/01/2018;;;
2018,2,0.142874806,1/02/2018;;;
2018,3,0.144974583,1/03/2018;;;
2018,4,0.147074361,1/04/2018;;;
2018,5,0.143911832,1/05/2018;;;
2018,6,0.129573447,1/06/2018;;;
2018,7,0.114311868,1/07/2018;;;
2018,8,0.103839158,1/08/2018;;;
2018,9,0.145418768,1/09/2018;;;
2018,10,0.091935087,1/10/2018;;;
2018,11,0.125781483,1/11/2018;;;
2018,12,0.13375068,1/12/2018;;;
2019,1,0.357867465,1/01/2019;;;
2019,2,0.387598841,1/02/2019;;;
2019,3,0.417330218,1/03/2019;;;
2019,4,0.350861993,1/04/2019;;;
2019,5,0.255764912,1/05/2019;;;
2019,6,0.303230797,1/06/2019;;;
2019,7,0.246657482,1/07/2019;;;
2019,8,0.214718286,1/08/2019;;;
2019,9,0.195226239,1/09/2019;;;
2019,10,0.206764082,1/10/2019;;;
2019,11,0.255104316,1/11/2019;;;
2019,12,0.303444549,1/12/2019;;;
2020,1,0.320269413,1/01/2020;;;
2020,2,0.311230223,1/02/2020;;;
2020,3,0.374132441,1/03/2020;;;
2020,4,0.390630457,1/04/2020;;;
2020,5,0.374030354,1/05/2020;;;
2020,6,0.287395359,1/06/2020;;;
2020,7,0.252868173,1/07/2020;;;
2020,8,0.209205543,1/08/2020;;;
2020,9,0.176097856,1/09/2020;;;
2020,10,0.176558272,1/10/2020;;;
2020,11,0.218881623,1/11/2020;;;
2020,12,0.256033689,1/12/2020;;;
2021,1,0.304105051,1/01/2021;;;
2021,2,0.352176414,1/02/2021;;;
2021,3,0.18534451,1/03/2021;;;
2021,4,0.341333167,1/04/2021;;;
2021,5,0.334311411,1/05/2021;;;
2021,6,0.302570848,1/06/2021;;;
2021,7,0.272782526,1/07/2021;;;
2021,8,0.231952295,1/08/2021;;;
2021,9,0.199781959,1/09/2021;;;
2021,10,0.181508631,1/10/2021;;;
2021,11,0.24635185,1/11/2021;;;
2021,12,0.343339937,1/12/2021;;;
2022,1,0.325281376,1/01/2022;;;
2022,2,0.244717286,1/02/2022;;;
2022,3,0.3061906,1/03/2022;;;
2022,4,0.367663915,1/04/2022;;;
2022,5,0.277837748,1/05/2022;;;
2022,6,0.330029477,1/06/2022;;;
2022,7,0.257195862,1/07/2022;;;
2022,8,0.220262614,1/08/2022;;;
2022,9,0.193750682,1/09/2022;;;
2022,10,0.198854178,1/10/2022;;;
2022,11,0.23484849,1/11/2022;;;
2022,12,0.250763613,1/12/2022;;;
